85,관광펜션업,2019-04-29,,폐업,폐업,,33344,0
86,관광펜션업,2010-08-31,,폐업,폐업,619-951,46028,143.26
87,관광펜션업,2010-12-09,,폐업,폐업,585-805,585-805,
88,관광펜션업,2017-12-20,,폐업,폐업,,56212,392.24
89,관광펜션업,2009-06-16,,폐업,폐업,579-893,56345,
90,관광펜션업,2012-11-27,,폐업,폐업,568-811,55555,495
91,관광펜션업,2012-11-09,,폐업,폐업,579-853,579-853,229.41
92,관광펜션업,2014-12-08,,폐업,폐업,568-811,55555,22537
93,관광펜션업,2010-08-04,,폐업,폐업,568-814,,173.98
94,관광펜션업,2010-08-05,,폐업,폐업,568-814,,267.82
95,관광펜션업,2010-08-10,,폐업,폐업,568-823,,155.39
96,관광펜션업,2011-04-22,,폐업,폐업,568-811,,490.8
97,관광펜션업,2017-11-30,,폐업,폐업,,55557,904.46
98,관광펜션업,2016-03-14,,폐업,폐업,,10809,
99,관광펜션업,2005-04-28,,폐업,폐업,476-851,,214.53
100,관광펜션업,2012-12-12,,폐업,폐업,476-851,12528,682.09
101,관광펜션업,2005-06-17,,폐업,폐업,476-801,,198.87
102,관광펜션업,2011-02-21,,폐업,폐업,476-921,,263.74
103,관광펜션업,2004-07-21,,폐업,폐업,225-834,25261,343.02
104,관광펜션업,2006-09-18,,폐업,폐업,225-862,,65.09
105,관광펜션업,2015-01-07,,폐업,폐업,520-160,58243,66.45
106,관광펜션업,2014-10-23,,폐업,폐업,539-835,58936,
107,관광펜션업,2012-12-24,,폐업,폐업,,57623,
108,관광펜션업,2010-09-15,,폐업,폐업,525-852,525-852,507.68
109,관광펜션업,2012-12-05,,폐업,폐업,525-871,57115,774.7
110,관광펜션업,2017-11-07,,폐업,폐업,,57115,168.95
111,관광펜션업,2011-06-09,,폐업,폐업,517-812,57352,8380
112,관광펜션업,2011-11-01,,폐업,폐업,517-812,57352,
113,관광펜션업,2016-02-04,,폐업,폐업,,59054,303
114,관광펜션업,2006-06-09,,폐업,폐업,656-891,,
115,관광펜션업,2019-10-08,,폐업,폐업,,33488,378.96
116,관광펜션업,2004-12-27,,폐업,폐업,650-834,,434.25
117,관광펜션업,2010-07-09,,폐업,폐업,650-943,,
118,관광펜션업,2010-07-14,,폐업,폐업,650-831,,
119,관광펜션업,2010-08-09,,폐업,폐업,650-831,,
120,관광펜션업,2010-10-29,,폐업,폐업,650-943,,
121,관광펜션업,2010-10-29,,폐업,폐업,650-943,,
122,관광펜션업,2010-10-29,,폐업,폐업,650-943,,
123,관광펜션업,2011-06-14,,폐업,폐업,650-915,,
124,관광펜션업,2011-08-11,,폐업,폐업,650-831,,
125,관광펜션업,2012-06-19,,폐업,폐업,650-100,53063,
126,관광펜션업,2012-06-19,,폐업,폐업,650-170,650-170,
127,관광펜션업,2010-08-03,,폐업,폐업,200-911,,575.09
128,관광펜션업,2014-10-20,,폐업,폐업,200-914,24464,571.3
129,관광펜션업,2014-12-15,,폐업,폐업,689-883,45015,578
130,관광펜션업,2017-08-31,,폐업,폐업,,59448,98.01
131,관광펜션업,2018-02-05,,폐업,폐업,,59448,136.57
132,관광펜션업,2018-05-17,,폐업,폐업,,59419,88.5
133,관광펜션업,2010-09-07,,폐업,폐업,534-813,,463
134,관광펜션업,2005-04-14,,폐업,폐업,534-851,534-851,1316.64
135,관광펜션업,2009-09-17,,폐업,폐업,513-861,57067,169.43
136,관광펜션업,2017-12-08,,폐업,폐업,,18553,195.6
137,관광펜션업,2020-03-06,,폐업,폐업,,24464,198
138,관광펜션업,2020-03-05,,폐업,폐업,,26304,171.66
139,관광펜션업,2010-07-08,,폐업,폐업,656-831,,221.68
140,관광펜션업,2013-02-26,,폐업,폐업,656-843,53333,196.92
141,관광펜션업,2013-07-19,,폐업,폐업,656-832,656-832,228.29
142,관광펜션업,2017-04-10,,폐업,폐업,,53205,
143,관광펜션업,2013-07-19,,폐업,폐업,656-832,656-832,228.29
144,관광펜션업,2013-07-19,,폐업,폐업,656-832,656-832,228.29
145,관광펜션업,2013-07-19,,폐업,폐업,656-832,656-832,228.47
146,관광펜션업,2013-07-19,,폐업,폐업,656-832,656-832,228.47
147,관광펜션업,2014-06-17,,폐업,폐업,656-852,656-852,385.3
148,관광펜션업,2015-06-15,,폐업,폐업,656-891,53329,188.8
149,관광펜션업,2017-02-20,,폐업,폐업,,53205,
150,관광펜션업,2017-02-20,,폐업,폐업,,53205,
151,관광펜션업,2004-06-21,,폐업,폐업,,,717.84
152,관광펜션업,2004-09-24,,폐업,폐업,233-809,,317.35
153,관광펜션업,2008-05-08,,폐업,폐업,233-802,233-802,299.69
154,관광펜션업,2017-02-14,,폐업,폐업,,26146,
